matchId,ouid,foul,injury,redCards,yellowCards,dribble,cornerKick,offsideCount,shootTotal,effectiveShootTotal,goalTotal,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,throughPassTry,throughPassSuccess,tackleTry,tackleSuccess,blockTry,blockSuccess,possession,averageRating,matchResult,weekend,weekday
67e72773f01580cb2a999db3,94c80fa4897561ddd67730898aa7f3fa,1.0,0.0,0.0,0.0,71.0,4.0,0.0,11.0,9.0,3.0,0.0,0.0,105.0,95.0,81.0,77.0,7.0,2.0,15.0,14.0,9.0,5.0,7.0,2.0,49.0,4.26667,승,평일,Friday
67e72773f01580cb2a999db3,ba7aebb6c1ab1411d0c4ae88bc3a6cf9,2.0,0.0,0.0,1.0,71.0,1.0,0.0,8.0,5.0,2.0,0.0,0.0,88.0,80.0,64.0,61.0,8.0,4.0,14.0,14.0,9.0,2.0,10.0,1.0,51.0,4.05,패,평일,Friday
67e72777c610640e49739c86,c77b737d8024065326a6b112b165bbe8,1.0,0.0,0.0,0.0,76.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,108.0,94.0,75.0,70.0,4.0,1.0,18.0,16.0,11.0,7.0,8.0,0.0,52.0,4.30556,승,평일,Friday
67e72777c610640e49739c86,ce94059b3f415ecfe1c854237556045d,1.0,0.0,0.0,0.0,70.0,5.0,1.0,6.0,4.0,0.0,0.0,0.0,83.0,69.0,60.0,55.0,7.0,4.0,4.0,3.0,7.0,2.0,12.0,1.0,48.0,3.75,패,평일,Friday
67e72777cef4fc15f1a11f24,9d17a2a674a34e23085d2c4f97634d25,0.0,0.0,0.0,0.0,72.0,2.0,4.0,6.0,6.0,2.0,0.0,0.0,119.0,103.0,93.0,86.0,3.0,1.0,20.0,15.0,6.0,5.0,14.0,1.0,53.0,4.2,무,평일,Friday
67e72777cef4fc15f1a11f24,c79e8c2d4851b00f1caf05530ea80fd5,0.0,0.0,0.0,0.0,64.0,4.0,0.0,10.0,6.0,2.0,0.0,0.0,87.0,72.0,41.0,38.0,8.0,1.0,38.0,33.0,15.0,10.0,11.0,1.0,47.0,4.19444,무,평일,Friday
67e727819ae62bfbed3c9618,3a878ea1f97b66e3624e3fe83cce03bb,0.0,0.0,0.0,0.0,78.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,120.0,105.0,65.0,61.0,5.0,1.0,48.0,43.0,10.0,5.0,9.0,2.0,49.0,3.73889,패,평일,Friday
67e727819ae62bfbed3c9618,8ca81055559c0fcbfc2f385dee15655c,1.0,0.0,0.0,0.0,62.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,78.0,71.0,52.0,51.0,6.0,4.0,9.0,7.0,15.0,8.0,5.0,0.0,51.0,4.51667,승,평일,Friday
67e72785ffd24bae2198c901,1ffa394058cd1de2f1fc483d709be90f,0.0,0.0,0.0,0.0,89.0,2.0,0.0,8.0,5.0,2.0,0.0,0.0,128.0,117.0,116.0,109.0,3.0,0.0,9.0,8.0,26.0,11.0,7.0,1.0,62.0,4.34444,승,평일,Friday
67e72785ffd24bae2198c901,4c0da03b0ca6d573e31e782ea58f92b1,1.0,0.0,0.0,0.0,80.0,2.0,0.0,7.0,6.0,1.0,0.0,0.0,90.0,77.0,58.0,54.0,3.0,2.0,26.0,21.0,15.0,8.0,10.0,1.0,38.0,3.90556,패,평일,Friday
67eb0d763f458757559f0e30,028728c875e67d3cec2a573fd0b700d5,0.0,0.0,0.0,0.0,90.0,2.0,1.0,11.0,8.0,3.0,0.0,0.0,131.0,111.0,103.0,92.0,5.0,3.0,20.0,15.0,7.0,4.0,7.0,1.0,51.0,4.36111,승,평일,Monday
67eb0d763f458757559f0e30,3aa7a290f5a62949bd83fe4bda046b07,1.0,0.0,0.0,0.0,59.0,3.0,0.0,9.0,2.0,2.0,0.0,0.0,79.0,57.0,25.0,21.0,8.0,3.0,40.0,28.0,11.0,7.0,12.0,0.0,49.0,3.994439999999999,패,평일,Monday
67eb0d774a7c022ecd6ae0e7,97e198b961d3bb6d2b90f2900bf68279,1.0,0.0,0.0,0.0,65.0,6.0,0.0,5.0,4.0,2.0,0.0,0.0,94.0,79.0,63.0,58.0,11.0,5.0,17.0,16.0,10.0,4.0,9.0,2.0,44.0,3.87778,패,평일,Monday
67eb0d774a7c022ecd6ae0e7,b663312c82290f9bdd352c9ec36588fd,1.0,0.0,0.0,0.0,71.0,3.0,0.0,10.0,7.0,3.0,0.0,0.0,89.0,81.0,62.0,59.0,7.0,3.0,14.0,13.0,8.0,5.0,6.0,0.0,56.0,4.25556,승,평일,Monday
67eb0d79d454b4036c8994ce,3b5c290d7615ea7c9c6ded787c0bcb3e,1.0,0.0,0.0,0.0,41.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,78.0,58.0,43.0,40.0,6.0,2.0,15.0,8.0,8.0,6.0,11.0,0.0,43.0,3.75,패,평일,Monday
67eb0d79d454b4036c8994ce,de507e108de8047aa535c85590ef8d41,0.0,0.0,0.0,0.0,80.0,2.0,1.0,11.0,6.0,1.0,1.0,1.0,151.0,141.0,130.0,127.0,9.0,5.0,11.0,9.0,8.0,7.0,6.0,0.0,57.0,4.42222,승,평일,Monday
67eb0d7a83957a1a6ddb2c1b,21c2f527bf16ed257b157ef09914e82f,2.0,0.0,0.0,0.0,74.0,4.0,0.0,9.0,8.0,2.0,0.0,0.0,102.0,96.0,73.0,70.0,7.0,5.0,21.0,20.0,23.0,11.0,5.0,0.0,54.0,4.13333,승,평일,Monday
67eb0d7a83957a1a6ddb2c1b,da6c053ce44675af7eafe3ad7bbee371,1.0,0.0,0.0,0.0,59.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,76.0,72.0,69.0,65.0,0.0,0.0,5.0,5.0,18.0,9.0,8.0,0.0,46.0,3.74444,패,평일,Monday
67eb0d7bdb48b0a1040bc7dd,c2769a014ad90ebaa35fb6ab4eb254bb,0.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,128.0,113.0,97.0,92.0,6.0,3.0,20.0,15.0,9.0,4.0,11.0,1.0,50.0,3.86111,패,평일,Monday
67eb0d7bdb48b0a1040bc7dd,e82bcf28c9bc2efc453c4303e1b62ad3,0.0,0.0,0.0,0.0,70.0,1.0,0.0,8.0,6.0,3.0,0.0,0.0,105.0,94.0,75.0,69.0,6.0,2.0,15.0,15.0,12.0,6.0,8.0,0.0,50.0,4.41111,승,평일,Monday
67eb0d86e106acb0a68dc601,327b23e654ceb5d807607a8ad55ea86f,2.0,0.0,0.0,1.0,45.0,4.0,1.0,10.0,6.0,3.0,0.0,0.0,42.0,26.0,11.0,8.0,21.0,9.0,8.0,7.0,18.0,11.0,9.0,0.0,52.0,4.43889,승,평일,Monday
67eb0d87a17edecf5daa42e6,b7c894f904c3e2ad8750e36beb003592,0.0,0.0,0.0,0.0,72.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,89.0,82.0,67.0,65.0,1.0,0.0,17.0,15.0,5.0,4.0,12.0,1.0,53.0,4.18889,승,평일,Monday
67eb0d87a17edecf5daa42e6,d6baec4895a1650b111af5cebd264bf3,0.0,1.0,0.0,0.0,84.0,5.0,3.0,7.0,6.0,0.0,0.0,0.0,104.0,96.0,76.0,73.0,6.0,2.0,18.0,18.0,9.0,5.0,2.0,0.0,47.0,3.87778,패,평일,Monday
67eb0d87ccd53e391950f929,0dc0c31dfd1ef7a0cdefd69214f7b642,1.0,0.0,0.0,0.0,63.0,6.0,0.0,14.0,11.0,3.0,0.0,0.0,92.0,79.0,54.0,49.0,18.0,11.0,14.0,13.0,9.0,5.0,17.0,2.0,47.0,4.28889,승,평일,Monday
67eb0d87ccd53e391950f929,1a9544e9ef3cb70f705ee9e0d7449d3d,2.0,0.0,0.0,0.0,70.0,1.0,1.0,10.0,7.0,2.0,0.0,0.0,93.0,88.0,79.0,75.0,1.0,0.0,4.0,4.0,14.0,7.0,10.0,0.0,53.0,4.00556,패,평일,Monday
67eb0d8899286192ec088f01,2106e16db01537f80e0c71ac6e8b7062,2.0,0.0,0.0,0.0,60.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,79.0,72.0,61.0,58.0,6.0,3.0,11.0,11.0,14.0,5.0,15.0,0.0,46.0,3.93333,무,평일,Monday
67eb0d8899286192ec088f01,6776342496099426b69bba5e4e3e20c3,1.0,0.0,0.0,0.0,79.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,105.0,94.0,73.0,69.0,0.0,0.0,31.0,25.0,7.0,5.0,2.0,0.0,54.0,4.02222,무,평일,Monday
67eb0d89b10c644e2f647247,9c9312b2bfebf2cb09a691de06ee3cc2,0.0,0.0,0.0,0.0,65.0,0.0,2.0,6.0,6.0,3.0,1.0,0.0,89.0,80.0,58.0,54.0,4.0,1.0,21.0,19.0,5.0,3.0,7.0,1.0,43.0,4.01111,무,평일,Monday
67eb0d89b10c644e2f647247,c82f40d53b72872b781d6fdbbeabe655,1.0,0.0,0.0,0.0,80.0,1.0,0.0,10.0,9.0,3.0,0.0,0.0,110.0,99.0,85.0,82.0,6.0,1.0,16.0,15.0,7.0,2.0,10.0,0.0,57.0,4.14444,무,평일,Monday
67eb0d92f343f0d08a700e0e,1603da16779746da315896a5cab1b7ab,0.0,0.0,0.0,0.0,69.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,98.0,84.0,66.0,63.0,6.0,2.0,24.0,19.0,7.0,4.0,7.0,1.0,47.0,4.08333,무,평일,Monday
67eb0d92f343f0d08a700e0e,1a9d59d5efdddae1741c5f0753e7a360,1.0,0.0,0.0,0.0,67.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,114.0,105.0,96.0,92.0,7.0,4.0,7.0,7.0,13.0,6.0,3.0,0.0,53.0,4.05,무,평일,Monday
67eb0d93568548637ba296a6,0ad92d576d7c2d2fbbe69c9625e97fb7,1.0,0.0,0.0,0.0,58.0,5.0,0.0,9.0,8.0,2.0,0.0,0.0,117.0,104.0,95.0,90.0,7.0,3.0,14.0,11.0,11.0,7.0,3.0,0.0,49.0,4.17222,패,평일,Monday
67eb0d93568548637ba296a6,883f8ef541e8d5e94fe8367fe1a72dd4,0.0,0.0,0.0,0.0,66.0,6.0,0.0,8.0,4.0,3.0,0.0,0.0,98.0,85.0,62.0,60.0,14.0,7.0,12.0,12.0,8.0,4.0,14.0,1.0,51.0,4.31667,승,평일,Monday
67eb0d94202a76d60f835815,3f937c0c02280db48f222a3c04c2dc4e,1.0,0.0,0.0,0.0,64.0,0.0,3.0,7.0,6.0,4.0,0.0,0.0,122.0,107.0,87.0,81.0,5.0,2.0,29.0,24.0,10.0,6.0,13.0,0.0,50.0,4.17778,무,평일,Monday
67eb0d94202a76d60f835815,d0fdb4d6734dcd75ca98f5bb71b982b6,1.0,0.0,0.0,1.0,73.0,2.0,0.0,11.0,8.0,4.0,0.0,0.0,124.0,116.0,69.0,66.0,3.0,3.0,42.0,40.0,13.0,7.0,9.0,0.0,50.0,5.37778,무,평일,Monday
67eb0d94835205801af1bf7d,5ff5a0e98a5c5abf4c5db8ccd0c3cd65,0.0,0.0,0.0,0.0,77.0,1.0,0.0,6.0,5.0,3.0,0.0,0.0,113.0,98.0,78.0,74.0,6.0,3.0,23.0,18.0,3.0,3.0,7.0,2.0,50.0,4.36111,승,평일,Monday
67eb0d94835205801af1bf7d,96b7ed5972acb73dd697490b15a8976d,1.0,0.0,0.0,0.0,68.0,1.0,2.0,9.0,6.0,2.0,0.0,0.0,96.0,82.0,78.0,71.0,3.0,1.0,12.0,8.0,12.0,5.0,8.0,0.0,50.0,3.88889,패,평일,Monday
67eb0d94aa8b9438fc8203cf,4118f76d823c41fd8fdfabe4405daccf,1.0,2.0,0.0,0.0,72.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,102.0,97.0,74.0,71.0,1.0,1.0,24.0,22.0,13.0,7.0,8.0,1.0,52.0,4.12222,승,평일,Monday
67eb0d94aa8b9438fc8203cf,d83945a53a9ef14a58d2011115918486,1.0,0.0,0.0,0.0,84.0,1.0,0.0,9.0,5.0,3.0,0.0,0.0,106.0,92.0,80.0,73.0,2.0,2.0,21.0,17.0,21.0,13.0,10.0,0.0,48.0,4.03333,패,평일,Monday
67eb0d9d78da46809bd442e4,6fdf7530a51e68258886c60d624dde11,1.0,0.0,0.0,0.0,66.0,2.0,0.0,9.0,7.0,4.0,0.0,0.0,82.0,75.0,60.0,56.0,6.0,4.0,13.0,12.0,13.0,6.0,7.0,0.0,49.0,4.5,승,평일,Monday
67eb0d9d78da46809bd442e4,a9e1333f834e8565af8a1f9286e9f493,0.0,0.0,0.0,0.0,62.0,2.0,0.0,11.0,4.0,1.0,1.0,0.0,73.0,66.0,59.0,56.0,6.0,4.0,7.0,5.0,4.0,2.0,8.0,1.0,51.0,3.52778,패,평일,Monday
67eb0d9e2780b3d021126d9b,1a0da4c58d8e0b2a417480c46f1e0852,1.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,78.0,63.0,59.0,50.0,1.0,1.0,15.0,12.0,24.0,12.0,9.0,1.0,44.0,3.7,패,평일,Monday
67eb0d9e2780b3d021126d9b,6d8c3d19b45ec71dd5de187058c3b998,1.0,0.0,0.0,0.0,65.0,4.0,1.0,10.0,7.0,3.0,0.0,0.0,58.0,45.0,26.0,22.0,5.0,2.0,24.0,21.0,9.0,9.0,4.0,0.0,56.0,4.32222,승,평일,Monday
67eb0d9e321072b21361f625,5ff7482af86c77333eda9f6f966f0ecd,2.0,1.0,0.0,0.0,65.0,3.0,0.0,6.0,5.0,1.0,1.0,0.0,105.0,95.0,91.0,85.0,5.0,1.0,7.0,7.0,12.0,8.0,8.0,0.0,49.0,3.81667,패,평일,Monday
67eb0d9e321072b21361f625,b2752f81a7616a931916cc309c3e2457,3.0,0.0,0.0,0.0,67.0,3.0,0.0,8.0,6.0,3.0,0.0,0.0,112.0,96.0,79.0,74.0,10.0,5.0,19.0,17.0,6.0,4.0,8.0,1.0,51.0,4.30556,승,평일,Monday
67eb0d9f91974ab288971a20,4a03fab7d5463236e6e9c84a9e027eb9,0.0,0.0,0.0,0.0,78.0,1.0,0.0,8.0,6.0,4.0,0.0,0.0,119.0,111.0,87.0,85.0,6.0,5.0,24.0,21.0,2.0,2.0,15.0,2.0,51.0,4.38889,승,평일,Monday
67eb0d9f91974ab288971a20,e5996db677456893e24417a7eda0d473,0.0,0.0,0.0,0.0,61.0,5.0,2.0,10.0,5.0,3.0,0.0,0.0,92.0,78.0,72.0,67.0,4.0,1.0,13.0,7.0,19.0,7.0,5.0,0.0,49.0,3.89444,패,평일,Monday
67eb0d9fb291f96420093407,0dcf36639c4d429a24210a6ee07f24c2,1.0,0.0,0.0,0.0,77.0,1.0,0.0,10.0,5.0,4.0,0.0,0.0,100.0,89.0,55.0,50.0,4.0,2.0,27.0,23.0,11.0,5.0,5.0,0.0,57.0,4.45556,승,평일,Monday
67eb0d9fb291f96420093407,413bc21698384ddde9da6c9225211e13,0.0,0.0,0.0,0.0,69.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,98.0,84.0,77.0,69.0,5.0,3.0,12.0,10.0,9.0,3.0,10.0,1.0,43.0,3.76111,패,평일,Monday
67eb0da50f8902f6775eccd6,134e0cd1565d600dd3d3d041180e5c4a,1.0,0.0,0.0,0.0,53.0,3.0,0.0,9.0,5.0,0.0,0.0,0.0,86.0,74.0,47.0,44.0,10.0,6.0,29.0,24.0,21.0,13.0,10.0,1.0,51.0,3.60556,패,평일,Monday
67eb0da50f8902f6775eccd6,e39a14f08873678717a4ae9b137e15a9,1.0,0.0,0.0,0.0,57.0,3.0,1.0,12.0,6.0,2.0,0.0,0.0,63.0,55.0,26.0,24.0,5.0,5.0,30.0,24.0,10.0,7.0,9.0,2.0,49.0,4.33333,승,평일,Monday
67eb0da7c2bf19480c0490fc,0e94d8b0f404f559fff92c04579733ac,0.0,0.0,0.0,0.0,70.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,113.0,106.0,76.0,74.0,3.0,1.0,34.0,31.0,6.0,3.0,9.0,1.0,44.0,3.6,패,평일,Monday
67eb0da7c2bf19480c0490fc,dc05af90080aaea9e18cde8965c7dcb7,0.0,1.0,0.0,0.0,85.0,4.0,3.0,13.0,9.0,7.0,0.0,0.0,104.0,96.0,63.0,62.0,12.0,9.0,17.0,15.0,6.0,5.0,1.0,0.0,56.0,5.02778,승,평일,Monday
67eb0dad37827f45338ae25b,597f5dbd27f43606ba4ed7586c4bfc51,1.0,0.0,0.0,1.0,65.0,4.0,0.0,11.0,10.0,3.0,0.0,0.0,92.0,76.0,50.0,45.0,7.0,3.0,27.0,24.0,22.0,10.0,7.0,0.0,50.0,4.35,승,평일,Monday
67eb0dad37827f45338ae25b,8bc3a6f5a0455357fd13c13d41b7c1ad,1.0,0.0,0.0,0.0,74.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,106.0,92.0,83.0,76.0,2.0,1.0,15.0,10.0,18.0,4.0,13.0,0.0,50.0,3.95556,패,평일,Monday
67eb0daeb9348f45c325897a,0d28e78a8bc270913059cb2201a0b6f2,0.0,0.0,0.0,0.0,82.0,1.0,0.0,7.0,6.0,4.0,0.0,0.0,105.0,89.0,59.0,57.0,3.0,1.0,39.0,28.0,9.0,7.0,9.0,1.0,53.0,4.18333,무,평일,Monday
67eb0daeb9348f45c325897a,d0ab9abfbefbd6b4faef4fe4eb362c89,0.0,0.0,0.0,0.0,71.0,4.0,0.0,10.0,9.0,4.0,0.0,0.0,123.0,112.0,94.0,86.0,5.0,4.0,21.0,20.0,4.0,3.0,8.0,0.0,47.0,4.31111,무,평일,Monday
67eb0db5bf745bc01d08d5bc,5fc714183d6c6667e015dca28ab9ac6d,0.0,1.0,0.0,0.0,98.0,2.0,1.0,11.0,7.0,1.0,0.0,0.0,138.0,126.0,102.0,98.0,5.0,3.0,29.0,25.0,6.0,4.0,9.0,0.0,57.0,4.22778,무,평일,Monday
67eb0db5bf745bc01d08d5bc,9e940d325ef91c2bdf24af83afe6e5e6,0.0,0.0,0.0,0.0,61.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,82.0,66.0,58.0,55.0,6.0,2.0,13.0,8.0,12.0,7.0,8.0,1.0,43.0,3.95556,무,평일,Monday
67eb0db6e88cf13bf3a9ce60,04cb07f63919567c1ca73fb712ddb986,1.0,1.0,0.0,0.0,96.0,2.0,1.0,14.0,8.0,6.0,0.0,0.0,113.0,110.0,95.0,94.0,1.0,0.0,15.0,14.0,12.0,9.0,8.0,0.0,58.0,4.5,승,평일,Monday
67eb0db6e88cf13bf3a9ce60,92d5b7ed8e729ab43b2ad397dd8b1f4d,1.0,0.0,0.0,0.0,82.0,0.0,1.0,7.0,5.0,5.0,0.0,0.0,133.0,120.0,100.0,93.0,2.0,2.0,25.0,22.0,13.0,7.0,18.0,4.0,42.0,4.23333,패,평일,Monday
67eb0db752d22945614ac53e,3b1aa2e516723a6a6f0e93e917893255,3.0,0.0,0.0,0.0,74.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,81.0,73.0,59.0,56.0,1.0,0.0,20.0,17.0,11.0,8.0,12.0,1.0,43.0,4.32778,승,평일,Monday
67eb0db752d22945614ac53e,627daf496eafa4ed91b7dc81f3d8f236,0.0,0.0,0.0,0.0,93.0,3.0,0.0,6.0,6.0,3.0,0.0,0.0,129.0,120.0,98.0,96.0,5.0,1.0,21.0,18.0,9.0,4.0,4.0,0.0,57.0,3.9,패,평일,Monday
67eb0dba8255da8d59a6aebe,c140b00e203ad2e508037151ec1036ef,1.0,0.0,0.0,0.0,100.0,5.0,0.0,11.0,9.0,2.0,0.0,0.0,152.0,144.0,112.0,110.0,11.0,6.0,26.0,25.0,8.0,4.0,9.0,0.0,63.0,4.6,승,평일,Monday
67eb0dba8255da8d59a6aebe,ec47d5513ad3b0f5344e30510ae0388b,0.0,0.0,0.0,0.0,52.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,71.0,59.0,55.0,48.0,5.0,2.0,10.0,9.0,8.0,3.0,15.0,1.0,37.0,3.32778,패,평일,Monday
67eb0dc1db6c56d6550b1906,1a17fa4d72c853530976a2070bb91d95,0.0,0.0,0.0,0.0,99.0,1.0,2.0,6.0,5.0,2.0,0.0,0.0,128.0,121.0,89.0,89.0,7.0,2.0,29.0,27.0,2.0,2.0,9.0,0.0,59.0,4.1,무,평일,Monday
67eb0dc1db6c56d6550b1906,86e57ce652abffe2ee8bc0fce3be7e1b,0.0,0.0,0.0,0.0,58.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,85.0,74.0,69.0,62.0,1.0,0.0,15.0,12.0,3.0,1.0,10.0,1.0,41.0,3.86111,무,평일,Monday
67eb0dccca72b31a7a5d8566,739eaf7bc390a25d2948810918c9fb58,0.0,0.0,0.0,0.0,76.0,3.0,0.0,14.0,11.0,3.0,0.0,0.0,96.0,83.0,56.0,53.0,8.0,3.0,30.0,27.0,7.0,4.0,10.0,0.0,50.0,4.62222,승,평일,Monday
67eb0dccca72b31a7a5d8566,9f3939af0f892708e58666f573f3e672,1.0,0.0,0.0,0.0,59.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,86.0,70.0,47.0,40.0,5.0,1.0,31.0,27.0,20.0,11.0,12.0,1.0,50.0,3.583330000000001,패,평일,Monday
67eb0dd0bd9a92c8ca6b8f0c,620ce84256a0bae2b05f3c991234f05a,1.0,0.0,0.0,0.0,49.0,2.0,0.0,10.0,10.0,5.0,0.0,0.0,90.0,73.0,36.0,32.0,9.0,5.0,44.0,36.0,11.0,5.0,15.0,2.0,42.0,4.64444,승,평일,Monday
67eb0dd0bd9a92c8ca6b8f0c,f33ae23cb03af0cece262a11c2ad6253,4.0,0.0,0.0,1.0,88.0,2.0,1.0,11.0,7.0,2.0,0.0,0.0,142.0,124.0,95.0,85.0,1.0,1.0,38.0,34.0,12.0,3.0,6.0,0.0,58.0,3.98889,패,평일,Monday
67eb0dd23382cce062c03723,2fa250422f04545c26652d5363f7a926,0.0,0.0,0.0,0.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,108.0,95.0,93.0,83.0,0.0,0.0,12.0,9.0,5.0,4.0,12.0,0.0,47.0,3.41667,패,평일,Monday
67eb0dd23382cce062c03723,caf7a813237808680941e268329c17ce,0.0,0.0,0.0,0.0,82.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,117.0,104.0,57.0,54.0,8.0,5.0,42.0,36.0,11.0,4.0,9.0,1.0,53.0,4.57222,승,평일,Monday
67eb0dd26ebf4f0919533b7c,2fa44e716e8426c7d5408e873114cb49,1.0,0.0,0.0,0.0,54.0,2.0,0.0,9.0,5.0,2.0,0.0,0.0,66.0,51.0,38.0,32.0,5.0,3.0,19.0,13.0,16.0,9.0,9.0,0.0,44.0,4.06667,승,평일,Monday
67eb0dd26ebf4f0919533b7c,833eca94ee36b5944d3fe964e58ae495,1.0,1.0,0.0,0.0,81.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,98.0,80.0,28.0,24.0,4.0,2.0,60.0,51.0,15.0,7.0,5.0,0.0,56.0,4.07778,패,평일,Monday
67eb0dd29b6aae6d75ea8129,72ba44ca417f90eee598d54b1aa555ae,0.0,0.0,0.0,0.0,81.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,88.0,81.0,62.0,61.0,4.0,1.0,16.0,14.0,13.0,9.0,11.0,2.0,47.0,3.88333,패,평일,Monday
67eb0dd29b6aae6d75ea8129,c922a7dda939479c60ddc1c32b392b65,0.0,0.0,0.0,0.0,71.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,100.0,87.0,64.0,58.0,3.0,1.0,27.0,23.0,13.0,8.0,12.0,3.0,53.0,4.33333,승,평일,Monday
67eb0de8c5191e756e6d3836,431d1b91a4b4f9c0f1abf2954d62b79c,2.0,0.0,0.0,0.0,78.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,131.0,120.0,87.0,85.0,1.0,1.0,40.0,34.0,11.0,9.0,10.0,0.0,51.0,3.72222,패,평일,Monday
67eb0de8c5191e756e6d3836,9299cced5731f4c8981599296d5af6e1,1.0,1.0,0.0,1.0,66.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,113.0,100.0,82.0,75.0,2.0,1.0,22.0,20.0,16.0,9.0,6.0,0.0,49.0,4.89444,승,평일,Monday
67eb463a7946e71c7cd0727f,1e832534729746d6fc05688c9e3a6fc4,0.0,0.0,0.0,0.0,68.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,104.0,90.0,78.0,71.0,4.0,0.0,16.0,13.0,18.0,12.0,3.0,0.0,42.0,3.88889,패,평일,Tuesday
67eb463a7946e71c7cd0727f,dfd3a3f0a533149acc5b1af347dbee4a,0.0,0.0,0.0,0.0,107.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,166.0,153.0,98.0,97.0,4.0,1.0,61.0,55.0,8.0,5.0,5.0,0.0,58.0,4.33889,승,평일,Tuesday
67eb463d515ce6a42f76cb48,12d73e135a2d58316a9681036234719e,1.0,0.0,0.0,0.0,83.0,2.0,0.0,9.0,6.0,2.0,0.0,0.0,113.0,101.0,90.0,86.0,3.0,0.0,18.0,15.0,12.0,7.0,7.0,0.0,51.0,4.09444,무,평일,Tuesday
67eb463d515ce6a42f76cb48,4056888a3a0749a8b8104c57ce7089ab,1.0,0.0,0.0,0.0,69.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,115.0,96.0,93.0,81.0,4.0,1.0,15.0,13.0,13.0,7.0,6.0,1.0,49.0,4.02778,무,평일,Tuesday
67eb464c50118157b5486422,866c2809515ee751ca4ec43c7a0cafb1,0.0,0.0,0.0,0.0,86.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,113.0,99.0,87.0,80.0,1.0,1.0,19.0,16.0,12.0,6.0,6.0,0.0,52.0,3.83333,패,평일,Tuesday
67eb464c50118157b5486422,bcb7433198cc326df5f505c7d115f273,1.0,0.0,0.0,0.0,83.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,123.0,109.0,82.0,75.0,1.0,1.0,38.0,33.0,21.0,10.0,6.0,0.0,48.0,4.21111,승,평일,Tuesday
67ec5f00d3b085d94aec84df,856e62de2d0aa35aa81b95838f118a83,1.0,0.0,0.0,0.0,67.0,4.0,0.0,8.0,8.0,2.0,0.0,0.0,106.0,88.0,62.0,57.0,7.0,3.0,34.0,27.0,19.0,15.0,11.0,0.0,47.0,4.23333,무,평일,Tuesday
67ec5f00d3b085d94aec84df,d7c4e6f27f3f1957a013d034e94defac,0.0,0.0,0.0,0.0,72.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,123.0,110.0,82.0,77.0,2.0,2.0,27.0,24.0,14.0,8.0,4.0,0.0,53.0,4.26111,무,평일,Tuesday
67ec5f05bbc7685cf7bc84ca,5dae76257c0afce4766f7fb892e09715,2.0,0.0,0.0,1.0,45.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,58.0,51.0,41.0,39.0,3.0,1.0,14.0,11.0,13.0,6.0,17.0,3.0,43.0,3.5,패,평일,Tuesday
67ec5f05bbc7685cf7bc84ca,cafd9650ee1eef8bd9f3da05eb8a738b,0.0,2.0,0.0,0.0,116.0,2.0,1.0,10.0,7.0,3.0,0.0,0.0,141.0,131.0,122.0,118.0,2.0,0.0,13.0,10.0,13.0,10.0,6.0,0.0,57.0,4.7,승,평일,Tuesday
